X_mean,X_std,X_rms,X_crestf,X_skew,X_kurtosis,X_max,X_min,X_p2p,Y_mean,Y_std,Y_rms,Y_crestf,Y_skew,Y_kurtosis,Y_max,Y_min,Y_p2p,freqX_1,freqY_1
0.003144140625000001,0.43812485102177806,0.43813613261533796,4.131136113325516,0.15272515441320483,0.4429037500656805,1.81,-1.749,3.559,0.0023914062500000007,0.3915571137952259,0.3915644163959488,3.8231257420649736,-0.0010611455032662803,0.10254299237547881,1.497,-1.29,2.787,0.09158742891499595,0.06317636118386818
0.003970703125,0.42170388233459283,0.421722575705137,3.224868855374948,-0.15522490154576465,0.21385496847615837,1.36,-1.66,3.02,0.002698437500000001,0.4032787571086017,0.4032877849625501,3.399557465216342,-0.10434535303431006,-0.1221384737471558,1.371,-1.403,2.774,0.08198327853939451,0.06651232883856598
0.0032652343749999973,0.45219412180097096,0.45220591056163234,3.8035769985044823,0.26063160380244754,0.23913479786745295,1.72,-1.467,3.1870000000000003,0.0017597656249999961,0.4176390857658321,0.4176427932269094,3.3377805689624966,-0.0033612252031832994,-0.10989723382073358,1.394,-1.474,2.868,0.09854124804206942,0.0654411123813861
0.003994140625000002,0.4401645710129823,0.44018269245209424,3.555341967858769,-0.10134985001316901,0.1317286748464701,1.565,-1.637,3.202,0.0034031250000000025,0.41758923165771933,0.4176030982359326,3.697290576919256,0.056362352879207205,-0.02627712283502026,1.544,-1.352,2.896,0.09909084136184182,0.06931696902151302
-0.0009378906249999993,0.45121436196036635,0.45121533670535297,3.7831160892358673,0.02131680560501983,0.02783205789749843,1.707,-1.587,3.294,0.0025703125,0.4269945428075192,0.4270022787922214,4.074919705163168,-0.02636201566226311,0.04849788634438612,1.74,-1.457,3.197,0.14211925448573387,0.06499364971117036
0.003649999999999999,0.43946883884127663,0.43948399608233746,3.4244705459491582,-0.09709322812658278,0.37038307144718896,1.505,-1.739,3.2439999999999998,-0.0009722656250000024,0.44580899560117604,0.4458100558078238,3.813283208516997,0.026379990733604468,0.1383847823417228,1.7,-1.682,3.3819999999999997,0.10794022749116754,0.06730219424980158
-0.0009675781250000029,0.4576038331236388,0.45760485606784707,3.5532839707429154,0.029982047716437463,0.04732319251180073,1.626,-1.584,3.21,0.0014605468749999955,0.4399095086346747,0.4399119332143367,3.646184335759969,0.03836204592269001,0.10072097238724087,1.604,-1.481,3.085,0.08833166250180488,0.06859676155328374
0.003581249999999995,0.47557111517199774,0.47558459913826057,3.831074436181045,0.09772660541445531,0.07434078431035829,1.822,-1.566,3.388,0.004716015625,0.4617491398811694,0.46177322246355407,3.5861758963962043,-0.10812134801538134,0.1033883599832559,1.656,-1.81,3.466,0.11138277435685928,0.07151321848708442
-0.0016015624999999984,0.47629533068129964,0.47629802333334326,4.068881047284267,0.15546869712373237,0.179547459763568,1.938,-1.566,3.504,-0.0018277343750000014,0.46327889524311316,0.4632825006306897,3.410446105452001,0.04325537012449605,0.009934748905179092,1.58,-1.474,3.0540000000000003,0.10061742261612691,0.07038299563365165
0.0024289062499999966,0.47183851641284935,0.47184476807129055,5.124566729612793,0.0026479622936976346,0.747622203714998,2.418,-1.745,4.163,0.004478906250000002,0.459298243953538,0.4593200817512772,3.200382605513878,-0.036718980357399705,0.011019451957946291,1.47,-1.629,3.099,0.09152646517061934,0.06898482868155001
0.003391406249999998,0.4785860823377519,0.4785980984539638,4.072310371261272,-0.16101279814707617,0.5864605361101272,1.949,-2.146,4.095,0.0008351562499999979,0.4452152755426728,0.4452160588551361,3.3601663063253673,-0.026178211342948027,-0.01296644576493522,1.496,-1.786,3.282,0.10053528802509941,0.07088799348422582
0.00015898437500000556,0.45777975322019593,0.45777978082739196,3.7681873954376757,0.060667080205421255,0.21157836215814063,1.725,-1.643,3.3680000000000003,-0.008833203124999998,0.46475098077564886,0.4648349165127067,4.012177084268192,-0.02243577986736559,0.10945458961314047,1.865,-1.804,3.669,0.09669424687194608,0.0737671568345444
-0.0016882812499999997,0.4733706731913912,0.47337368381781636,3.6081431190360482,-0.1017846322843303,0.32456738118175776,1.708,-1.937,3.645,0.0037804687499999948,0.45561313025666883,0.4556288142844458,3.1407144481135405,0.025919543087837657,-0.1770735848236349,1.431,-1.33,2.761,0.09162036464749693,0.07322465701208547
0.0028945312500000013,0.6328909382015141,0.632897557246629,4.541019264639147,-0.062245933051915614,0.2304028475977744,2.874,-2.781,5.655,-0.0004218750000000007,0.4700731020173717,0.4700732913267356,3.6738951815911784,-0.0015687798098332124,-0.08576765175629264,1.727,-1.618,3.345,0.1187687278824048,0.0756453258923709
-0.003991406250000002,0.702329202382969,0.702340544069435,4.238684531510809,0.1547687708128658,0.1956735474902711,2.977,-2.638,5.615,-0.0046496093750000005,0.48915223086559145,0.489174328668344,3.7225992724459225,-0.06376078657773951,0.05050802436266855,1.821,-1.892,3.713,0.11983926634842765,0.06926969233158828
-0.00017617187499999605,0.6294004170471255,0.6294004417027566,3.1728608175065633,0.0097932026672022,-0.11486447548761225,1.997,-2.25,4.247,0.004595703125,0.47713560562319374,0.47715773769333863,3.883411823012063,0.048485354671827526,0.04437006571141788,1.853,-1.5,3.3529999999999998,0.10449481194586792,0.06674799561012842
0.0032753906249999984,0.48628889499389005,0.4862999255378567,4.048941602905346,0.10396822905925984,0.04688363183468347,1.969,-1.627,3.596,0.0006878906249999973,0.46380953190357466,0.4638100420194942,3.5273061205760565,-0.004541924532439923,0.27211951052348393,1.636,-1.927,3.5629999999999997,0.09907991044379898,0.06509154521093759
0.0007656249999999986,0.4552243563338954,0.45522500017161843,3.75199077237869,0.03448979172172578,0.10281277410880518,1.708,-1.632,3.34,-0.0026101562499999988,0.47670465459165656,0.47671180038362804,3.652101749104913,0.05270735455666164,-0.02767478321897965,1.741,-1.505,3.246,0.09324651416747015,0.06284752181347206
-0.004373046874999998,0.45135582499609334,0.45137700904773054,4.023244346962227,0.026277535108072334,0.17620380160322568,1.816,-1.688,3.504,0.00024726562499999966,0.48737090056658666,0.48737096329118235,3.2952311913594388,-0.033237321396060594,-0.025231226618087188,1.606,-1.695,3.301,0.0901169958412033,0.05925142816350506
-0.31867460937500003,0.4427509078325714,0.5455106534678081,1.9632980459531981,0.019237613627930597,0.0002635502423773417,1.071,-1.819,2.8899999999999997,-0.1708265625,0.5330435082037709,0.5597473502337907,2.903095475702177,0.02025767204679561,-0.1108709318732255,1.625,-1.859,3.484,0.6373492187500001,0.341653125
0.05021914062499999,0.4645675955181458,0.4672740233424334,4.487730743087448,0.1452045914192925,0.19786208939535221,2.097,-1.392,3.489,0.034065234375,0.520549722238521,0.5216631609723127,3.3143992701676837,-0.05991407258246397,0.015403509917462532,1.729,-1.732,3.4610000000000003,0.10043828124999998,0.06813046875
0.096773046875,0.44372733619071075,0.45415743028643163,3.4129134450633862,-0.06148206386611926,0.35054806601243227,1.55,-1.979,3.529,-0.07470859375,0.4947886546179565,0.5003970290866544,3.1694832459234092,0.0357599680726801,-0.08494155432690009,1.586,-1.836,3.422,0.19354609375,0.1494171875
