X_mean,X_std,X_rms,X_crestf,X_skew,X_kurtosis,X_max,X_min,X_p2p,Y_mean,Y_std,Y_rms,Y_crestf,Y_skew,Y_kurtosis,Y_max,Y_min,Y_p2p,freqX_1,freqY_1
0.00655234375,0.3412015378740721,0.34126444680958196,3.311215131151693,0.05124986008742237,0.03077820410530041,1.13,-1.142,2.272,0.002369531250000001,0.2388273880005291,0.23883914238981013,3.2448617602851715,0.014955260694032076,-0.08842826805577486,0.775,-0.781,1.556,0.050410297846778904,0.043042367473095464
0.001299218750000001,0.31822892629464034,0.31823157841421085,3.393754967315877,0.07537084991000155,0.013254169292050477,1.08,-1.098,2.178,0.0023968749999999993,0.24589744811655603,0.24590912955805444,3.3833636087251517,-0.01808468102946784,-0.04564520315330256,0.832,-0.784,1.616,0.04916532410315249,0.03983302016365239
0.0032710937499999975,0.3267950319610577,0.3268114027520307,3.815656337261175,0.06234332843208921,0.20561997073895633,1.247,-1.086,2.333,0.0041066406250000005,0.25255738819306417,0.25259077344219244,3.7570651812315177,0.07828639805457081,0.07611936783861584,0.949,-0.824,1.773,0.04052710870627504,0.042074859887923186
0.0032632812499999997,0.3472316592913633,0.34724699310253215,3.30312435466165,0.002693857394276656,-0.17968316777989246,1.147,-1.032,2.1790000000000003,-0.0029050781249999992,0.2542251677385869,0.25424176562993145,3.488805223651165,-0.006434749152985899,0.250686739392449,0.887,-1.054,1.941,0.046754403537936876,0.04063662666789836
0.004246484374999998,0.3512197526280062,0.3512454231240957,3.6669516958942614,-0.021148710021222043,0.3157240952218485,1.288,-1.572,2.8600000000000003,0.002538671875,0.2605153307715039,0.26052769991284036,3.9496759858711847,0.00602219823924748,0.3315520369485623,1.029,-1.415,2.444,0.029901339962912422,0.04133679316579498
-0.003368359375000002,0.29933941962176625,0.29935837049325176,3.266987318205109,0.029191312453151434,-0.05150437513693573,0.978,-1.024,2.002,0.0016589843749999992,0.25828796708851637,0.2582932948643364,3.2288875343746053,-0.06428574465554913,0.11284389740000433,0.834,-0.991,1.825,0.03838902544365477,0.03805558530273821
0.0053703125,0.32860280387179036,0.32864668409821207,3.4109578895523036,-0.13698667309362803,0.21137791476670875,1.121,-1.388,2.509,0.0018316406249999986,0.2523108685520619,0.25231751682527914,4.312027217489625,0.04355601051953413,0.20245808838368307,1.088,-0.931,2.019,0.046645176985260536,0.03985070678884758
0.0006652343750000005,0.32708744178369387,0.32708811826383266,3.3140916452539386,-0.066942618269659,0.10847181655675042,1.084,-1.441,2.5250000000000004,0.0012781249999999993,0.2669188356672949,0.26692189576259945,3.8400746295899073,-0.006047425496712638,0.14422490726258808,1.025,-1.051,2.0759999999999996,0.042832971321184146,0.04084288811386267
-0.00109453125,0.3585207799522822,0.3585224507004408,3.221555575511355,-0.027086792649729727,-0.1607896418948842,1.155,-1.28,2.435,-0.0017792968749999992,0.26885533277583623,0.26886122044537214,4.459549793063651,-0.05078532486039953,0.35267460932823624,1.199,-1.303,2.502,0.04111098997902056,0.037791211707014785
0.006052343749999997,0.3281716770287799,0.32822748280537084,3.1929075257279202,-0.14614313220712025,0.3871835523830929,1.048,-1.658,2.706,-0.000807031250000001,0.27425404699714373,0.27425523439626454,3.875951546886787,0.03676198377839164,0.4871864502937915,1.063,-1.307,2.37,0.04094780133616913,0.040140900150220704
0.0006109375000000032,0.36453058454383647,0.36453109649589566,4.114875286138693,-0.05989922452229914,0.4685873617669696,1.5,-1.807,3.307,0.000555468749999999,0.2868061737449488,0.2868067116434865,3.5075887667876575,-0.021064925062020023,0.1425666766593836,1.006,-1.134,2.1399999999999997,0.04143879315417826,0.04219732472627896
0.0011753906249999976,0.3406264909655496,0.34062851890384194,3.246938933824914,-0.017630905083923423,0.062445224026875135,1.106,-1.274,2.38,-0.0020921875000000007,0.2678418159594667,0.26784998716632413,4.035841149130771,-0.05278064745578819,0.7338608214503028,1.081,-1.351,2.432,0.04222975537636296,0.043287020172824195
