X_mean,X_std,X_rms,X_crestf,X_skew,X_kurtosis,X_max,X_min,X_p2p,Y_mean,Y_std,Y_rms,Y_crestf,Y_skew,Y_kurtosis,Y_max,Y_min,Y_p2p,freqX_1,freqY_1
0.0011710937499999998,0.41561466296399924,0.4156163128791386,3.556164554180536,-0.004453009092525801,0.06860370326290255,1.478,-1.361,2.839,0.014314062499999999,0.30185575734073067,0.30219495466503077,3.5771609794023163,-0.009074285522771982,0.04501145105089854,1.081,-0.908,1.9889999999999999,0.0433785898999518,0.050801888921650315
-6.0546875000000094e-05,0.3911438592125676,0.39114386389872585,3.8681419795754297,0.02756151630135438,0.1963953967442813,1.513,-1.367,2.88,0.005247656250000001,0.305266715468018,0.3053118167853154,3.1869058009116613,-0.014063632674042115,-0.012812236973339441,0.973,-1.108,2.081,0.04409051451225149,0.049748543076857187
0.012603124999999998,0.3889605191519884,0.3891646492408451,4.116509562533669,0.07344208841630526,0.38051790962475884,1.602,-1.326,2.928,-0.015975390625000002,0.3006180011201985,0.30104218259759713,3.7569485785711527,0.06663114054565507,0.1095849169893599,1.131,-1.207,2.338,0.0498063918180893,0.0515571140659602
0.008862109375000001,0.38056696926500405,0.38067013946213984,3.9141499307123624,-0.09205962640519397,0.48930980263120505,1.49,-1.624,3.114,-0.011214453125,0.29592698058470807,0.2961393958879416,4.349303125097804,0.00830342202196655,0.29754547958991084,1.288,-1.115,2.403,0.05176198889336292,0.053758870868661324
0.004432421874999999,0.4007847333225743,0.4008092424434908,3.3557110404948522,-0.05401905005290952,0.2684905297532869,1.345,-1.595,2.94,-0.01616484375,0.3005204030848623,0.3009548385451711,3.807880297056576,0.07546544513196121,0.0020693644212919082,1.146,-0.987,2.133,0.04722935207392556,0.05221776954440107
0.011985546875,0.3943966507850722,0.39457872659885634,3.565828325637052,0.04402040674684239,0.12387663732903675,1.407,-1.333,2.74,0.0009894531249999997,0.30635866612622276,0.3063602639509977,3.854938577115539,0.06488086543923051,0.17211122565932868,1.181,-1.22,2.401,0.050563051599403705,0.05021709845989607
-0.019521484375000002,0.38000793824888923,0.3805090294386915,3.3691710335787413,-0.06239512102578776,0.18256386526777657,1.282,-1.672,2.9539999999999997,0.030252734375,0.30880766888098926,0.3102860040299514,4.028541357860729,-0.0015419465984140384,0.07951651444099506,1.25,-0.99,2.24,0.05041183939675263,0.06050546875
0.00989453125,0.40506285176049256,0.4051836813409444,3.2799938921570346,-0.0679974648290618,0.1556022507277608,1.329,-1.572,2.901,0.013536328125,0.3218621032740843,0.3221466214367691,4.131659037936701,-0.04405423175558992,0.34120541567979323,1.331,-1.317,2.6479999999999997,0.05326217856055917,0.05345876247118773
-0.018612890625000003,0.41967318449831503,0.4200857311125611,4.142011668408158,0.1936409373213702,0.5705350997427008,1.74,-1.731,3.471,0.008656640625,0.32657653509738666,0.3266912467500851,3.4681063887418184,-0.012326083751710806,0.31956706578496874,1.133,-1.48,2.613,0.05385153214856601,0.05175952480438628
0.006912890624999999,0.4134307584364421,0.4134885489080985,3.770358342732489,-0.09294248200443511,0.4534569351033291,1.559,-1.85,3.409,0.029412109374999995,0.3271385100767533,0.3284580292109252,3.385516264197973,-0.038471617035949444,-0.0652993152881085,1.112,-1.159,2.271,0.05141658684362459,0.058824218750000004
-0.054491796875,0.36861244989006914,0.37261842968461045,3.8135526501004113,-0.04344301647517026,0.26651145737771564,1.421,-1.409,2.83,0.027373046874999994,0.31336394123152406,0.31455721794194297,4.135972490194526,-0.02301453595434211,-0.004946951732675675,1.301,-0.984,2.285,0.10898359375,0.05474609374999999
0.019771093750000003,0.3854695563231015,0.3859762622234688,3.321447781826956,0.027812112945833016,0.14828532442149234,1.282,-1.601,2.883,-0.014380468749999997,0.3193345286389028,0.3196581596995453,3.287887288683202,-0.1377237649768589,0.05836500600091821,1.051,-1.162,2.213,0.05592513453900577,0.0538176752188972
0.006055078124999997,0.42155049428511543,0.42159397908784824,4.158029020700802,-0.03854568446759299,0.30878224213588545,1.753,-1.844,3.597,0.025932812500000003,0.3248147443422017,0.3258483219325366,3.2837364134762432,-0.005086242650077774,0.10797534370858042,1.07,-1.106,2.176,0.05349197550885097,0.053206699947440504
0.003344140625000001,0.3914563252958179,0.39147060922963933,3.6452289555227173,0.09803941096667036,0.16132911684537543,1.427,-1.539,2.966,0.026289062499999995,0.3269870064396613,0.32804209666977197,3.86535756499706,-0.03564322502203726,0.012395914592312707,1.268,-1.139,2.407,0.05616561230045135,0.05344817762695857
-0.003216796874999999,0.4361483973184929,0.436160259842211,3.1112417268160093,-0.005573608564614321,-0.04773481740711771,1.357,-1.536,2.893,-0.007651562499999999,0.32205454045675025,0.32214542281010294,3.551191229168451,-0.0009543989661973145,0.14919226670002894,1.144,-1.212,2.356,0.057240587894964425,0.05449097136021819
-0.023167578124999998,0.4150332371427583,0.4156793531189335,3.411283214719313,-0.04785797909446108,0.2706866838278139,1.418,-1.768,3.186,-0.01461484375,0.32892741543296916,0.32925193739938724,3.4988404596769547,0.04490938738539126,0.13562987645563807,1.152,-1.122,2.274,0.05652267169429435,0.05157902823568379
-0.00626640625,0.47275297225687535,0.47279450147500657,4.714521833578964,0.10828334572444293,1.0384244175949604,2.229,-1.992,4.221,0.012706249999999999,0.3441486705784834,0.3443831532610154,3.3799562753808092,0.02557247545666237,0.08071443449903404,1.164,-1.313,2.477,0.0544105289881322,0.05520403258310772
-0.005403906250000002,0.4308682034389881,0.4309020897344314,3.5738977291781415,0.06301386163627613,0.11506655550689704,1.54,-1.443,2.983,-0.028020703125,0.349814951026976,0.35093540682812985,3.12023232393953,0.003325999665256503,0.0526643635625903,1.095,-1.245,2.34,0.05533506633366553,0.05604140625
-0.018944140624999998,0.4230305909317968,0.423454556390795,4.243666700191546,-0.06262381660126182,0.855377760915951,1.797,-2.02,3.817,-0.016150781250000003,0.3323401647070583,0.33273237415752016,3.450220324688095,0.055140635174629596,0.05036756260633801,1.148,-1.079,2.227,0.05743472408389268,0.052405481580707
0.0007988281249999976,0.4091536574311071,0.4091544372429865,4.098696842444537,0.0656576420007406,0.2926991866565576,1.677,-1.47,3.1470000000000002,-0.048347656249999996,0.3372044264669161,0.340652786710677,3.4610020701264586,0.025454089423933682,-0.08762199180301122,1.179,-1.246,2.425,0.05543600679268501,0.0966953125
-0.011820703125,0.3987688880238221,0.39894405005981104,3.4340655031566585,-0.04225291802469436,0.33557987613004325,1.37,-1.418,2.7880000000000003,0.005276562500000002,0.337193952784497,0.33723523526798027,3.887494137314057,0.021096568837096378,0.10359913127145948,1.311,-1.146,2.457,0.05387510777774586,0.050536539735073716
-0.014637500000000001,0.4076889274465275,0.4079516122884551,3.448938446663464,0.04545495213558105,0.02542092766712445,1.407,-1.31,2.717,0.00521796875,0.33258276599911796,0.3326236964461492,3.547552422173982,-0.009142834405089381,0.05319651975349382,1.18,-1.141,2.3209999999999997,0.050905596568600164,0.052270944418041386
0.013374609375000002,0.38592785096723864,0.38615953481446624,3.788589606373209,0.1004954000700286,0.5871959068675761,1.463,-2.023,3.486,-0.031015234375,0.3396278307792058,0.3410410652738538,5.1929230240290805,0.04223910974364908,0.4235090722426116,1.771,-1.203,2.974,0.05245944388351363,0.06203046875
0.010218749999999999,0.4279844119076506,0.42810638828158126,3.611251881116848,0.1496798689735154,0.36505984688782656,1.546,-1.455,3.0010000000000003,0.008631250000000004,0.33234812197406427,0.332460182061326,3.6485572271516373,-0.015747116843387483,0.11504172804172663,1.213,-1.194,2.407,0.05301470606762748,0.05172112404669974
